01/04/2012,45.19
01/05/2012,45.19
01/06/2012,45.19
01/07/2012,45.19
01/08/2012,45.19
01/09/2012,45.19
01/10/2012,45.19
01/11/2012,45.19
01/12/2012,45.19
01/13/2012,45.19
01/14/2012,45.19
01/15/2012,45.19
01/16/2012,45.19
01/17/2012,45.19
01/18/2012,45.19
01/19/2012,45.19
01/20/2012,45.19
01/21/2012,45.19
01/22/2012,45.19
01/23/2012,45.19
01/24/2012,45.19
01/25/2012,45.19
01/26/2012,45.19
01/27/2012,45.19
01/28/2012,45.19
01/29/2012,45.19
01/30/2012,45.19
01/31/2012,45.19
02/01/2012,45.19
02/02/2012,45.19
02/03/2012,45.19
02/04/2012,45.19
02/05/2012,45.19
02/06/2012,45.19
02/07/2012,45.19
02/08/2012,45.19
02/09/2012,45.19
02/10/2012,45.19
02/11/2012,45.19
02/12/2012,45.19
02/13/2012,45.19
02/14/2012,45.19
02/15/2012,45.19
02/16/2012,45.19
02/17/2012,45.19
02/18/2012,45.19
02/19/2012,45.19
02/20/2012,45.19
02/21/2012,45.19
02/22/2012,45.19
02/23/2012,45.19
02/24/2012,45.19
02/25/2012,45.19
02/26/2012,45.19
02/27/2012,45.19
02/28/2012,45.19
02/29/2012,45.19
03/01/2012,45.19
03/02/2012,45.19
03/03/2012,45.19
03/04/2012,45.19
03/05/2012,45.19
03/06/2012,45.19
03/07/2012,45.19
03/08/2012,45.19
03/09/2012,45.19
03/10/2012,45.19
03/11/2012,45.19
03/12/2012,45.19
03/13/2012,45.19
03/14/2012,45.19
03/15/2012,45.19
03/16/2012,45.19
03/17/2012,45.19
03/18/2012,45.19
03/19/2012,45.19
03/20/2012,45.19
03/21/2012,45.19
03/22/2012,45.19
03/23/2012,45.19
03/24/2012,45.19
03/25/2012,45.19
03/26/2012,45.19
03/27/2012,45.19
03/28/2012,45.19
03/29/2012,45.19
03/30/2012,45.19
03/31/2012,45.19
04/01/2012,45.19
04/02/2012,45.19
04/03/2012,45.19
04/04/2012,45.19
04/05/2012,45.19
04/06/2012,45.19
04/07/2012,45.19
04/08/2012,45.19
04/09/2012,45.19
04/10/2012,45.19
