04/10/2014,7815948
04/11/2014,7835836
04/12/2014,7868928
04/13/2014,7908348
04/14/2014,7934974
04/15/2014,7955549
04/16/2014,7974261
04/17/2014,7993374
04/18/2014,8012444
04/19/2014,8025459
04/20/2014,8042252
04/21/2014,8059785
04/22/2014,8082785
04/23/2014,8115521
04/24/2014,8140917
04/25/2014,8159944
04/26/2014,8195270
04/27/2014,8215334
04/28/2014,8235906
04/29/2014,8252711
04/30/2014,8263636
05/01/2014,8290189
05/02/2014,8312571
05/03/2014,8332802
05/04/2014,8344224
05/05/2014,8376129
05/06/2014,8431771
05/07/2014,8451900
05/08/2014,8462864
05/09/2014,8478891
05/10/2014,8496088
05/11/2014,8514279
05/12/2014,8526239
05/13/2014,8537528
05/14/2014,8551958
05/15/2014,8563952
05/16/2014,8575344
05/17/2014,8588017
05/18/2014,8598673
05/19/2014,8609513
05/20/2014,8620552
05/21/2014,8653513
05/22/2014,8683558
05/23/2014,8709416
05/24/2014,8727630
05/25/2014,8747167
05/26/2014,8758794
05/27/2014,8764723
05/28/2014,8776580
05/29/2014,8792077
05/30/2014,8804781
05/31/2014,8835977
06/01/2014,8913710
06/02/2014,8928453
06/03/2014,8942261
06/04/2014,8959758
06/05/2014,8974914
06/06/2014,8987734
06/07/2014,9003063
06/08/2014,9016806
06/09/2014,9027297
06/10/2014,9039400
06/11/2014,9057244
06/12/2014,9074685
06/13/2014,9086330
06/14/2014,9095821
06/15/2014,9106991
06/16/2014,9120802
06/17/2014,9137799
06/18/2014,9152293
06/19/2014,9165154
06/20/2014,9185751
06/21/2014,9203013
06/22/2014,9221178
06/23/2014,9630126
06/24/2014,9909617
06/25/2014,9936041
06/26/2014,10186170
06/27/2014,10326379
06/28/2014,10346719
06/29/2014,10364722
06/30/2014,10378699
07/01/2014,10393649
07/02/2014,10408682
07/03/2014,10420531
07/04/2014,10430934
07/05/2014,10441931
07/06/2014,10453018
07/07/2014,10465378
07/08/2014,10486650
07/09/2014,10512906
07/10/2014,10571150
07/11/2014,10637037
07/12/2014,10711668
07/13/2014,10791423
07/14/2014,10851048
07/15/2014,10903371
07/16/2014,10957619
07/17/2014,11005945
07/18/2014,11063140
07/19/2014,11132444
07/20/2014,11191115
07/21/2014,11256211
07/22/2014,11377840
07/23/2014,11476573
07/24/2014,11537085
07/25/2014,11574976
07/26/2014,11625589
07/27/2014,11669775
07/28/2014,11716848
07/29/2014,11765218
07/30/2014,11825824
07/31/2014,11878973
08/01/2014,11929731
08/02/2014,11987006
08/03/2014,12037151
08/04/2014,12086419
08/05/2014,12130404
08/06/2014,12177976
08/07/2014,12221825
08/08/2014,12259758
08/09/2014,12289358
08/10/2014,12334301
08/11/2014,12401109
08/12/2014,12452191
08/13/2014,12496462
08/14/2014,12535685
08/15/2014,12577305
08/16/2014,12631948
08/17/2014,12704599
08/18/2014,12831518
08/19/2014,12924251
08/20/2014,13003227
08/21/2014,13062577
08/22/2014,13118175
08/23/2014,13167040
08/24/2014,13225684
08/25/2014,13311810
08/26/2014,13382882
08/27/2014,13449886
08/28/2014,13530735
08/29/2014,13582322
08/30/2014,13633588
08/31/2014,13682199
09/01/2014,13722478
09/02/2014,13762514
09/03/2014,13801856
09/04/2014,13846268
09/05/2014,13892742
09/06/2014,13940425
09/07/2014,13986007
09/08/2014,14023972
09/09/2014,14063048
09/10/2014,14111397
09/11/2014,14150522
09/12/2014,14209893
09/13/2014,14260197
09/14/2014,14324331
09/15/2014,14373530
09/16/2014,14448851
09/17/2014,14510528
09/18/2014,14568219
09/19/2014,14621676
09/20/2014,14688649
09/21/2014,14751672
09/22/2014,14804673
09/23/2014,14848592
09/24/2014,14888872
09/25/2014,14948110
09/26/2014,15009334
09/27/2014,15071379
09/28/2014,15144579
09/29/2014,15202943
09/30/2014,15252749
10/01/2014,15334364
10/02/2014,15386911
10/03/2014,15440639
10/04/2014,15497199
10/05/2014,15559901
10/06/2014,15612368
10/07/2014,15654834
10/08/2014,15701136
10/09/2014,15753268
10/10/2014,15863262
10/11/2014,15906783
10/12/2014,15912917
10/13/2014,15993600
10/14/2014,16028740
10/15/2014,16100253
10/16/2014,16143665
10/17/2014,16183655
10/18/2014,16228802
10/19/2014,16265199
10/20/2014,16312488
10/21/2014,16391720
10/22/2014,16501912
10/23/2014,16548847
10/24/2014,16556239
10/25/2014,16591835
10/26/2014,16632236
10/27/2014,16666344
10/28/2014,16697004
10/29/2014,16734521
10/30/2014,16790807
10/31/2014,16828683
11/01/2014,16868493
11/02/2014,16925795
11/03/2014,16969749
11/04/2014,17012684
11/05/2014,17062956
11/06/2014,17109029
11/07/2014,17155838
11/08/2014,17200780
11/09/2014,17243212
11/10/2014,17290444
11/11/2014,17355581
11/12/2014,17419057
11/13/2014,17475061
11/14/2014,17533079
11/15/2014,17602390
11/16/2014,17660881
11/17/2014,17708804
11/18/2014,17748765
11/19/2014,17785549
11/20/2014,17820618
11/21/2014,17888320
11/22/2014,17946188
11/23/2014,18028842
11/24/2014,18137150
11/25/2014,18204931
11/26/2014,18257186
11/27/2014,18282100
11/28/2014,18325257
11/29/2014,18421142
11/30/2014,18458179
12/01/2014,18498805
12/02/2014,18542966
12/03/2014,18580139
12/04/2014,18632107
12/05/2014,18685682
12/06/2014,18756260
12/07/2014,18830372
12/08/2014,18894135
12/09/2014,18958948
12/10/2014,19026786
12/11/2014,19099468
12/12/2014,19160037
12/13/2014,19268402
12/14/2014,19340180
12/15/2014,19434318
12/16/2014,19517171
12/17/2014,19611777
12/18/2014,18492698
12/19/2014,18570480
12/20/2014,18650290
12/21/2014,18735074
12/22/2014,18821981
12/23/2014,18900861
12/24/2014,18975343
12/25/2014,19069585
12/26/2014,19168197
12/27/2014,19272191
12/28/2014,19356742
12/29/2014,19442875
12/30/2014,19541561
12/31/2014,19634341
01/01/2015,19735943
01/02/2015,19845392
01/03/2015,19950343
01/04/2015,20049757
01/05/2015,20137691
01/06/2015,20233110
01/07/2015,20325484
01/08/2015,20406635
01/09/2015,20497133
01/10/2015,20594537
01/11/2015,20688184
01/12/2015,20811673
01/13/2015,20914034
01/14/2015,21016187
01/15/2015,21112320
01/16/2015,21230291
01/17/2015,21349896
01/18/2015,21457007
01/19/2015,21559152
01/20/2015,21660860
01/21/2015,21757024
01/22/2015,21846968
01/23/2015,21941559
01/24/2015,22051481
01/25/2015,22148524
01/26/2015,22215837
01/27/2015,22321294
01/28/2015,22390494
01/29/2015,22448297
01/30/2015,22487575
01/31/2015,22558834
02/01/2015,22638623
02/02/2015,22715971
02/03/2015,22773956
02/04/2015,22833711
02/05/2015,22901513
02/06/2015,22965954
02/07/2015,23035514
02/08/2015,23106797
02/09/2015,23179053
02/10/2015,23243863
02/11/2015,23297234
02/12/2015,23353571
02/13/2015,23405980
02/14/2015,23455534
02/15/2015,23512330
02/16/2015,23570066
02/17/2015,23627103
02/18/2015,23684081
