01/01/45,2
02/01/45,2
03/01/45,2
04/01/45,2
05/01/45,2
06/01/45,2
07/01/45,2
08/01/45,2
09/01/45,2
10/01/45,2
11/01/45,2
12/01/45,2
01/01/46,2
02/01/46,2
03/01/46,2
04/01/46,2
05/01/46,2
06/01/46,2
07/01/46,2
08/01/46,2
09/01/46,2
10/01/46,2
11/01/46,2
12/01/46,2
01/01/47,2
02/01/47,2
03/01/47,2
04/01/47,2
05/01/47,2
06/01/47,2
07/01/47,2
08/01/47,2
09/01/47,2
10/01/47,2
11/01/47,2
12/01/47,2
01/01/48,2
02/01/48,2
03/01/48,2
04/01/48,2
05/01/48,2
06/01/48,2
07/01/48,2
08/01/48,2
09/01/48,2
10/01/48,2
11/01/48,2
12/01/48,2
01/01/49,2
02/01/49,2
03/01/49,2
04/01/49,2
05/01/49,2
06/01/49,2
07/01/49,2
08/01/49,2
09/01/49,2
10/01/49,2
11/01/49,2
12/01/49,2
01/01/50,2
02/01/50,2
03/01/50,2
04/01/50,2
05/01/50,2
06/01/50,2
07/01/50,2
08/01/50,2
09/01/50,2
10/01/50,2
11/01/50,2
12/01/50,2
01/01/51,2
02/01/51,2
03/01/51,2
04/01/51,2
05/01/51,2
06/01/51,2
07/01/51,2
08/01/51,2
09/01/51,2
10/01/51,2
11/01/51,2
12/01/51,2
01/01/52,2
02/01/52,2
03/01/52,2
04/01/52,2
05/01/52,2
06/01/52,2
07/01/52,2
08/01/52,2
09/01/52,2
10/01/52,2
11/01/52,2
12/01/52,2
01/01/53,2
02/01/53,2
03/01/53,2
04/01/53,2
05/01/53,2
06/01/53,2
07/01/53,2
08/01/53,2
09/01/53,2
10/01/53,2
11/01/53,2
12/01/53,2
01/01/54,2
02/01/54,2
03/01/54,2
04/01/54,2
05/01/54,2
06/01/54,2
07/01/54,2
08/01/54,2
09/01/54,2
10/01/54,2
11/01/54,2
12/01/54,2
01/01/55,2
02/01/55,2
03/01/55,2
04/01/55,2
05/01/55,2
06/01/55,2
07/01/55,2
08/01/55,2
09/01/55,2
10/01/55,2
11/01/55,2
12/01/55,2
01/01/56,2
02/01/56,2
03/01/56,2
04/01/56,2
05/01/56,2
06/01/56,2
07/01/56,2
08/01/56,2
09/01/56,2
10/01/56,2
11/01/56,2
12/01/56,2
01/01/57,2
02/01/57,2
03/01/57,2
04/01/57,2
05/01/57,2
06/01/57,2
07/01/57,2
08/01/57,2
09/01/57,2
10/01/57,2
11/01/57,2
12/01/57,2
01/01/58,2
02/01/58,2
03/01/58,2
04/01/58,2
05/01/58,2
06/01/58,2
07/01/58,2
08/01/58,2
09/01/58,2
10/01/58,2
11/01/58,2
12/01/58,2
01/01/59,2
02/01/59,2
03/01/59,2
04/01/59,2
05/01/59,2
06/01/59,2
07/01/59,2
08/01/59,2
09/01/59,2
10/01/59,2
11/01/59,2
12/01/59,2
01/01/60,2
02/01/60,2
03/01/60,2
04/01/60,2
05/01/60,3.2
06/01/60,3.2
07/01/60,3.2
08/01/60,3.2
09/01/60,3
10/01/60,3
11/01/60,3
12/01/60,3
01/01/61,3
02/01/61,3
03/01/61,3
04/01/61,3
05/01/61,3
06/01/61,3
07/01/61,3
08/01/61,3
09/01/61,3
10/01/61,3
11/01/61,3
12/01/61,3
01/01/62,2
02/01/62,3.4904
03/01/62,3.6082
04/01/62,3.73
05/01/62,3.8611
06/01/62,3.8745
07/01/62,3.8777
08/01/62,3.8819
09/01/62,3.8795
10/01/62,3.8831
11/01/62,3.9031
12/01/62,3.9003
01/01/63,3.8999
02/01/63,3.8999
03/01/63,3.9
04/01/63,3.8996
05/01/63,3.8997
06/01/63,3.8997
07/01/63,3.8996
08/01/63,3.899
09/01/63,3.8999
10/01/63,3.8999
11/01/63,3.9
12/01/63,3.9
01/01/64,3.9
02/01/64,3.9
03/01/64,3.8999
04/01/64,3.9
05/01/64,3.9
06/01/64,3.8999
07/01/64,3.8993
08/01/64,3.8998
09/01/64,3.8999
10/01/64,3.8999
11/01/64,3.9
12/01/64,3.8998
01/01/65,3.9
02/01/65,3.8999
03/01/65,3.8998
04/01/65,3.8999
05/01/65,3.8993
06/01/65,3.8999
07/01/65,3.8992
08/01/65,3.8999
09/01/65,3.8999
10/01/65,3.8999
11/01/65,3.9052
12/01/65,3.9088
01/01/66,3.9053
02/01/66,3.8987
03/01/66,3.895
04/01/66,3.8913
05/01/66,3.8913
06/01/66,3.8909
07/01/66,3.8872
08/01/66,3.8871
09/01/66,3.8951
10/01/66,3.9004
11/01/66,3.9012
12/01/66,3.902
